144170.52631578947,40,1800000,72000000
463538.91891891893,30,1800000,54000000
1995542.0,39,4700000,183300000
917172.0,51,2300000,117300000
998736.0,58,4200000,243600000
493557.8181818182,31,1800000,55800000
1118377.0,48,2200000,105600000
1091935.0,40,20000000,800000000
706698.0,31,2800000,86800000
547545.0,28,1500000,42000000
798592.0,35,2700000,94500000
324480.625,47,2000000,94000000
780592.0,41,2500000,102500000
641665.0,54,3000000,162000000
433856.79405334493,29,1587000,46023000
460600.99919019995,33,1600000,52800000
474612.9582352746,29,1768000,51272000
1735837.0000000002,40,2900000,116000000
938652.0,49,1600000,78400000
845381.0,32,1500000,48000000
533254.0,25,2200000,55000000
457547.01030927844,29,5400000,156600000
130884.57831325303,30,1500000,45000000
718548.0,37,2500000,92500000
204122.7906976744,35,1600000,56000000
696276.0,32,2000000,64000000
777317.8438147893,54,2900000,156600000
400619.1818181818,34,1850000,62900000
1201060.7142857143,33,2000000,66000000
517232.0,50,1450000,72500000
621774.0,42,1450000,60900000
415960.8,30,2800000,84000000
99342.85714285713,23,2700000,62100000
735104.1176470588,60,3000000,180000000
309854.0,33,1600000,52800000
480633.75000000006,28,1800000,50400000
1766364.0,61,6500000,396500000
2117648.0,45,3000000,135000000
206938.00000000003,29,1600000,46400000
714653.6739531208,59,2300000,135700000
1187440.0,49,2800000,137200000
866251.0,37,1500000,55500000
1141552.0,37,2300000,85100000
1075484.0,61,1800000,109800000
921902.0,29,2000000,58000000
0.0,57,3100000,176700000
590212.0,39,1500000,58500000
127544.0,29,1450000,42050000
591069.0,34,1600000,54400000
1813151.7857142857,37,2500000,92500000
524868.0,32,1805000,57760000
126176.0,64,2735000,175040000
1137470.0,43,2500000,107500000
722250.0,27,1800000,48600000
462630.0,41,2100000,86100000
789840.0,33,2000000,66000000
981501.0,27,2200000,59400000
325528.0,28,1900000,53200000
655271.111111111,37,2500000,92500000
676172.3333333335,35,2500000,87500000
353224.1346269736,47,1455040,68386880
124954.0,34,1800000,61200000
2066380.0,38,6000000,228000000
696129.9393939396,35,1600000,56000000
1646771.0,75,7000000,525000000
1011340.0,54,1870000,100980000
1246804.0,43,3000000,129000000
278148.0,38,1850000,70300000
441551.0,42,2100000,88200000
876568.0,35,2100000,73500000
253430.00000000003,32,1500000,48000000
